"","playlist_name","playlist_img","track_name","track_uri","artist_name","album_name","album_img","danceability.x","energy.x","key.x","loudness.x","mode.x","speechiness.x","acousticness.x","instrumentalness.x","liveness.x","valence.x","tempo.x","duration_ms.x","time_signature.x","key_mode.x","danceability.y","energy.y","key.y","loudness.y","mode.y","speechiness.y","acousticness.y","instrumentalness.y","liveness.y","valence.y","tempo.y","duration_ms.y","time_signature.y","key_mode.y","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode"
"1562","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","After Dark","4IvenHmD0spfFDOKphoUDp","Drake","Scorpion","https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd",0.65,0.429,"D",-13.071,"major",0.192,0.0386,0,0.139,0.333,141.855,289560,4,"D major",0.65,0.429,"D",-13.071,"major",0.192,0.0386,0,0.139,0.333,141.855,289560,4,"D major",0.65,0.429,"D",-13.071,"major",0.192,0.0386,0,0.139,0.333,141.855,289560,4,"D major"
"1563","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Fuck Love (feat. Trippie Redd)","7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION","17","https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor"
"1564","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Fuck Love (feat. Trippie Redd)","7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION","17","https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor"
"1565","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Fuck Love (feat. Trippie Redd)","7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION","17","https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor"
"1566","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Fuck Love (feat. Trippie Redd)","7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION","17","https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor"
"1567","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Fuck Love (feat. Trippie Redd)","7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION","17","https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor"
"1568","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Fuck Love (feat. Trippie Redd)","7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION","17","https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor"
"1569","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Fuck Love (feat. Trippie Redd)","7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION","17","https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor"
"1570","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Fuck Love (feat. Trippie Redd)","7AQim7LbvFVZJE3O8TYgf2","XXXTENTACION","17","https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor",0.797,0.533,"C",-9.74,"minor",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,"C minor"
"1571","Luxembourg Top 50","https://charts-images.scdn.co/REGIONAL_LU_DEFAULT.jpg","Youngblood","2iUXsYOEPhVqEBwsqP70rE","5 Seconds of Summer","Youngblood (Deluxe)","https://i.scdn.co/image/6e6d631b0dcc2e9dc5ea7a0de0f0cf5bd813bbcf",0.596,0.854,"G",-5.114,"minor",0.463,0.0169,0,0.124,0.152,120.274,203418,4,"G minor",0.596,0.854,"G",-5.114,"minor",0.463,0.0169,0,0.124,0.152,120.274,203418,4,"G minor",0.596,0.854,"G",-5.114,"minor",0.463,0.0169,0,0.124,0.152,120.274,203418,4,"G minor"
"1572","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major",0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major",0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"1573","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Shallow","2VxeLyX666F8uXCJ0dZF8B","Lady Gaga","A Star Is Born Soundtrack","https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7",0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major",0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major",0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major"
"1574","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Without Me","5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374",0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major",0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major",0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major"
"1575","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","All I Want for Christmas Is You","0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","Merry Christmas","https://i.scdn.co/image/e06f3ddadf59ee24504fc02bfe205945807a2437",0.335,0.625,"G",-7.462,"major",0.0386,0.164,0,0.0708,0.346,150.277,241107,4,"G major",0.335,0.625,"G",-7.462,"major",0.0386,0.164,0,0.0708,0.346,150.277,241107,4,"G major",0.335,0.625,"G",-7.462,"major",0.0386,0.164,0,0.0708,0.346,150.277,241107,4,"G major"
"1576","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Sunflower - Spider-Man: Into the Spider-Verse","1A6OTy97kk0mMdm78rHsm8","Post Malone","Sunflower (Spider-Man: Into the Spider-Verse)","https://i.scdn.co/image/3aa37254a41cf96e81572524ec523cb870f2bb89",0.753,0.498,"D",-5.61,"major",0.0504,0.551,0,0.0706,0.927,89.95,158053,4,"D major",0.753,0.498,"D",-5.61,"major",0.0504,0.551,0,0.0706,0.927,89.95,158053,4,"D major",0.753,0.498,"D",-5.61,"major",0.0504,0.551,0,0.0706,0.927,89.95,158053,4,"D major"
"1577","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Nothing Breaks Like a Heart (feat. Miley Cyrus)","27rdGxbavYJeBphck5MZAF","Mark Ronson","Nothing Breaks Like a Heart (feat. Miley Cyrus)","https://i.scdn.co/image/6660f96688785c4b222c32a53eeb484c68a10610",0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor",0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor",0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor"
"1578","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Last Christmas","2FRnf9qhLbvw8fu4IBXx78","Wham!","LAST CHRISTMAS","https://i.scdn.co/image/e106efaf6cfa29007b6f111c4137e3b56219946c",0.735,0.478,"D",-12.472,"major",0.0293,0.189,2.48e-06,0.355,0.947,107.682,262960,4,"D major",0.735,0.478,"D",-12.472,"major",0.0293,0.189,2.48e-06,0.355,0.947,107.682,262960,4,"D major",0.735,0.478,"D",-12.472,"major",0.0293,0.189,2.48e-06,0.355,0.947,107.682,262960,4,"D major"
"1579","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Jingle Bell Rock","7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol)","https://i.scdn.co/image/255528e0babfb705009a6b133dd841052972d55f",0.754,0.424,"D",-8.463,"major",0.0363,0.643,0,0.0652,0.806,119.705,130973,4,"D major",0.754,0.424,"D",-8.463,"major",0.0363,0.643,0,0.0652,0.806,119.705,130973,4,"D major",0.754,0.424,"D",-8.463,"major",0.0363,0.643,0,0.0652,0.806,119.705,130973,4,"D major"
"1580","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","when the party's over","14JzyD6FlBD5z0wV5P07YI","Billie Eilish","when the party's over","https://i.scdn.co/image/b322fdd64bf41d292684ca57a919d5fc9c537072",0.498,0.104,"C#",-14.08,"minor",0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3,"C# minor",0.498,0.104,"C#",-14.08,"minor",0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3,"C# minor",0.498,0.104,"C#",-14.08,"minor",0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3,"C# minor"
"1581","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Rockin' Around The Christmas Tree","2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Merry Christmas From Brenda Lee","https://i.scdn.co/image/2c8b60a5635bea6149dd47212290c866953ad3ed",0.589,0.472,"G#",-8.749,"major",0.0502,0.614,0,0.505,0.898,67.196,126267,4,"G# major",0.589,0.472,"G#",-8.749,"major",0.0502,0.614,0,0.505,0.898,67.196,126267,4,"G# major",0.589,0.472,"G#",-8.749,"major",0.0502,0.614,0,0.505,0.898,67.196,126267,4,"G# major"
"1582","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Bohemian Rhapsody - Remastered 2011","7tFiyTwD0nx5a1eklYtX2J","Queen","A Night At The Opera (Deluxe Remastered Version)","https://i.scdn.co/image/f6e02ce8bc9e91afa0e220703072c20bf72c72c5",0.397,0.396,"D#",-9.91,"major",0.05,0.254,0,0.268,0.227,142.913,354320,4,"D# major",0.397,0.396,"D#",-9.91,"major",0.05,0.254,0,0.268,0.227,142.913,354320,4,"D# major",0.397,0.396,"D#",-9.91,"major",0.05,0.254,0,0.268,0.227,142.913,354320,4,"D# major"
"1583","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","ZEZE (feat. Travis Scott & Offset)","7l3E7lcozEodtVsSTCkcaA","Kodak Black","ZEZE (feat. Travis Scott & Offset)","https://i.scdn.co/image/fed289df350576c738c46a426b2cae60d430dfc6",0.861,0.637,"G#",-5.692,"minor",0.24,0.0515,3.35e-06,0.0967,0.474,98.044,228654,4,"G# minor",0.861,0.637,"G#",-5.692,"minor",0.24,0.0515,3.35e-06,0.0967,0.474,98.044,228654,4,"G# minor",0.861,0.637,"G#",-5.692,"minor",0.24,0.0515,3.35e-06,0.0967,0.474,98.044,228654,4,"G# minor"
"1584","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","In My Mind","0E9ZjEAyAwOXZ7wJC0PD33","Dynoro","In My Mind","https://i.scdn.co/image/a0b8ff14e272c79221ff1924f109eee9e01432a4",0.694,0.77,"F#",-5.335,"major",0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,"F# major",0.694,0.77,"F#",-5.335,"major",0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,"F# major",0.694,0.77,"F#",-5.335,"major",0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,"F# major"
"1585","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Sweet but Psycho","25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","https://i.scdn.co/image/9f92262af6d017302030d673f2826260b777edaf",0.719,0.704,"C#",-4.724,"major",0.0476,0.0691,0,0.166,0.628,133.002,187436,4,"C# major",0.719,0.704,"C#",-4.724,"major",0.0476,0.0691,0,0.166,0.628,133.002,187436,4,"C# major",0.719,0.704,"C#",-4.724,"major",0.0476,0.0691,0,0.166,0.628,133.002,187436,4,"C# major"
"1586","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Santa Tell Me","0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me","https://i.scdn.co/image/ca80da7a2271f0806a977c7c1f6cfa6aa5d7e92b",0.506,0.628,"G",-7.316,"major",0.173,0.0545,0,0.301,0.556,191.708,204093,4,"G major",0.506,0.628,"G",-7.316,"major",0.173,0.0545,0,0.301,0.556,191.708,204093,4,"G major",0.506,0.628,"G",-7.316,"major",0.173,0.0545,0,0.301,0.556,191.708,204093,4,"G major"
"1587","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","It's Beginning To Look A Lot Like Christmas","0lLdorYw7lVrJydTINhWdI","Michael Bublé","Christmas","https://i.scdn.co/image/5f828e84beaefc8c0539ca558f849e8549e8778c",0.35,0.232,"E",-11.042,"major",0.0331,0.907,9.21e-06,0.292,0.381,93.269,206347,3,"E major",0.35,0.232,"E",-11.042,"major",0.0331,0.907,9.21e-06,0.292,0.381,93.269,206347,3,"E major",0.35,0.232,"E",-11.042,"major",0.0331,0.907,9.21e-06,0.292,0.381,93.269,206347,3,"E major"
"1588","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","It's the Most Wonderful Time of the Year","5hslUAKq9I9CG2bAulFkHN","Andy Williams","The Andy Williams Christmas Album","https://i.scdn.co/image/a3e8629ce4030dc985bdffca9b1b854ac9c8dadf",0.24,0.598,"G",-8.435,"major",0.037,0.766,0,0.117,0.776,202.082,151933,3,"G major",0.24,0.598,"G",-8.435,"major",0.037,0.766,0,0.117,0.776,202.082,151933,3,"G major",0.24,0.598,"G",-8.435,"major",0.037,0.766,0,0.117,0.776,202.082,151933,3,"G major"
"1589","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Arms Around You (feat. Maluma & Swae Lee)","2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION","Arms Around You (feat. Maluma & Swae Lee)","https://i.scdn.co/image/beed5edf4331ac27c2095a04ca51d84cc25133f8",0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor",0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor",0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor"
"1590","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Close To Me (with Diplo) (feat. Swae Lee)","5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding","Close To Me (feat. Swae Lee)","https://i.scdn.co/image/ae57b175f4e231814a63958ea13f939e1ec5aaa8",0.574,0.758,"C#",-5.029,"minor",0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"C# minor",0.574,0.758,"C#",-5.029,"minor",0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"C# minor",0.574,0.758,"C#",-5.029,"minor",0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"C# minor"
"1591","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Let You Love Me","5Fla3zyOCcIRqrDoKLU0DP","Rita Ora","Phoenix (Deluxe)","https://i.scdn.co/image/47841a865a85ae39da440a1346e56190bf035d02",0.531,0.854,"A#",-3.149,"major",0.198,0.288,0,0.0773,0.456,94.419,190000,4,"A# major",0.531,0.854,"A#",-3.149,"major",0.198,0.288,0,0.0773,0.456,94.419,190000,4,"A# major",0.531,0.854,"A#",-3.149,"major",0.198,0.288,0,0.0773,0.456,94.419,190000,4,"A# major"
"1592","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","whoa (mind in awe)","7pdF27mSDuPWhppnHAmWHa","XXXTENTACION","SKINS","https://i.scdn.co/image/cc8658d17dd767d98455296c216b8e305836e9a9",0.735,0.525,"F#",-2.939,"minor",0.0441,0.653,0.918,0.101,0.369,160.147,157777,4,"F# minor",0.735,0.525,"F#",-2.939,"minor",0.0441,0.653,0.918,0.101,0.369,160.147,157777,4,"F# minor",0.735,0.525,"F#",-2.939,"minor",0.0441,0.653,0.918,0.101,0.369,160.147,157777,4,"F# minor"
"1593","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Bad Liar","2RSHsoi04658QL5xgQVov3","Imagine Dragons","Origins (Deluxe)","https://i.scdn.co/image/6ac2ed0481154149e2ca501b5dcbe3c1ac937c43",0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major",0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major",0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major"
"1594","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Promises (with Sam Smith)","5N5k9nd479b1xpDZ4usjrg","Calvin Harris","Promises (with Sam Smith)","https://i.scdn.co/image/b0875765de11e1b6bdfbdd07c2de72e65c02f524",0.781,0.768,"B",-5.991,"major",0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4,"B major",0.781,0.768,"B",-5.991,"major",0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4,"B major",0.781,0.768,"B",-5.991,"major",0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4,"B major"
"1595","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Another One Bites The Dust - Remastered 2011","5vdp5UmvTsnMEMESIF2Ym7","Queen","The Game (2011 Remaster)","https://i.scdn.co/image/6650028fd722f903a9e8ed1d4d7ff17a665a1405",0.933,0.528,"F",-6.472,"minor",0.161,0.112,0.312,0.163,0.754,109.967,214653,4,"F minor",0.933,0.528,"F",-6.472,"minor",0.161,0.112,0.312,0.163,0.754,109.967,214653,4,"F minor",0.933,0.528,"F",-6.472,"minor",0.161,0.112,0.312,0.163,0.754,109.967,214653,4,"F minor"
"1596","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Better","6zeeWid2sgw4lap2jV61PZ","Khalid","Suncity","https://i.scdn.co/image/745289626882a42ef6e89ccc2ea06110518fb23c",0.596,0.552,"C",-10.278,"minor",0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,"C minor",0.596,0.552,"C",-10.278,"minor",0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,"C minor",0.596,0.552,"C",-10.278,"minor",0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,"C minor"
"1597","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","SICKO MODE","2xLMifQCjDGFmkHkpNLD9h","Travis Scott","ASTROWORLD","https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17",0.834,0.73,"G#",-3.714,"major",0.222,0.00513,0,0.124,0.446,155.008,312820,4,"G# major",0.834,0.73,"G#",-3.714,"major",0.222,0.00513,0,0.124,0.446,155.008,312820,4,"G# major",0.834,0.73,"G#",-3.714,"major",0.222,0.00513,0,0.124,0.446,155.008,312820,4,"G# major"
"1598","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","BAD!","22An65gG31JLf9n18qjdhZ","XXXTENTACION","SKINS","https://i.scdn.co/image/cc8658d17dd767d98455296c216b8e305836e9a9",0.78,0.492,"F",-3.4,"minor",0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4,"F minor",0.78,0.492,"F",-3.4,"minor",0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4,"F minor",0.78,0.492,"F",-3.4,"minor",0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4,"F minor"
"1599","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM","DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478",0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor",0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor",0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor"
"1600","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Falling Down - Bonus Track","4jvjzW7Hm0yK4LvvE0Paz9","Lil Peep","Come Over When You're Sober, Pt. 2","https://i.scdn.co/image/2231b36a70b54f6702a123726158b1ddbcf6bf26",0.669,0.574,"E",-6.442,"minor",0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4,"E minor",0.669,0.574,"E",-6.442,"minor",0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4,"E minor",0.669,0.574,"E",-6.442,"minor",0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4,"E minor"
"1601","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","7inXu0Eaeg02VsM8kHNvzM","Frank Sinatra","Christmas Songs By Sinatra","https://i.scdn.co/image/6cad0033aecb1e2cabd033100896a53598a96ccf",0.603,0.321,"D",-11.489,"major",0.0599,0.881,0,0.34,0.844,143.104,155600,4,"D major",0.603,0.321,"D",-11.489,"major",0.0599,0.881,0,0.34,0.844,143.104,155600,4,"D major",0.603,0.321,"D",-11.489,"major",0.0599,0.881,0,0.34,0.844,143.104,155600,4,"D major"
"1602","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Going Bad (feat. Drake)","2IRZnDFmlqMuOrYOLnZZyc","Meek Mill","Championships","https://i.scdn.co/image/77eb7c17cafe5503c5866117e0a3e5fc94620101",0.889,0.496,"E",-6.365,"minor",0.0905,0.259,0,0.252,0.544,86.003,180522,4,"E minor",0.889,0.496,"E",-6.365,"minor",0.0905,0.259,0,0.252,0.544,86.003,180522,4,"E minor",0.889,0.496,"E",-6.365,"minor",0.0905,0.259,0,0.252,0.544,86.003,180522,4,"E minor"
"1603","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","TIC TOC (feat. Lil Baby)","4m5Cd9kAbIxg6t9sMrQWtk","6ix9ine","DUMMY BOY","https://i.scdn.co/image/77eb7c17cafe55033929e99114f40e4b81e2572b",0.82,0.691,"F#",-6.646,"minor",0.0723,0.0115,0,0.344,0.683,142.027,135739,4,"F# minor",0.82,0.691,"F#",-6.646,"minor",0.0723,0.0115,0,0.344,0.683,142.027,135739,4,"F# minor",0.82,0.691,"F#",-6.646,"minor",0.0723,0.0115,0,0.344,0.683,142.027,135739,4,"F# minor"
"1604","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Mo Bamba","1xzBco0xcoJEDXktl7Jxrr","Sheck Wes","MUDBOY","https://i.scdn.co/image/0e3e187e3ae399c7aa68c6c8585ec5649b481452",0.729,0.625,"E",-5.266,"major",0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4,"E major",0.729,0.625,"E",-5.266,"major",0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4,"E major",0.729,0.625,"E",-5.266,"major",0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4,"E major"
"1605","Lithuania Top 50","https://charts-images.scdn.co/REGIONAL_LT_DEFAULT.jpg","Ruin My Life","5tAa8Uaqr4VvA3693mbIhU","Zara Larsson","Ruin My Life","https://i.scdn.co/image/8b27a24ee5d5d0ba7c172508718cf10941226535",0.665,0.699,"B",-5.265,"major",0.0578,0.423,0,0.0969,0.585,124.896,190932,4,"B major",0.665,0.699,"B",-5.265,"major",0.0578,0.423,0,0.0969,0.585,124.896,190932,4,"B major",0.665,0.699,"B",-5.265,"major",0.0578,0.423,0,0.0969,0.585,124.896,190932,4,"B major"
